text,label
저도 동족 에스티제나 인 팁이요![SEP] 동족 에스티제는 저의 생각을 따로 부가 설명해 주지 않아도 척척 알아들어요 ㅎㅎ[SEP],estj
맞아요 [SEP]저 말도 잘 걸고 그리고 처음 보는 분들한테도 말 잘 걸어서 사람들이 i 성향이라고 생각 못 하시더라고요 ㅋㅋ[SEP],istj
istj의 절제되고 간결한 느낌 진짜 좋아요 [SEP],intp
연인한테는 애정표현이나 엄청 오글거리는 말도 잘 하시나요?![SEP],entp
ㅋㅋㅋㅌㅋㅌㅋㅋㅌ기여어요[SEP],infj
내가 해본 최악의 팩폭[SEP],istj
"선톡도 하고 지인 통해서 만나려고 하는 게 호감이 없어 보이지는 않는데요 아프고 바빠서 못 만난다는 것도 다 못 만난다고 하는 이유가 있는 거고, 지인 통해서 만나려는 걸 보면 피하는 것 같지도 않고..[SEP] 호감 있으신 것 같네요 [SEP]",istp
저는 오히려 초반에 못하고 갈수록 조금씩 늘렸어요 ㅎㅎ[SEP]상대방 반응에 따라 달랐어요 [SEP],istj
당신 둘은 결혼할 인연은 아니네요 [SEP] 남자분도 약간 계산하는 타입이고 그걸 또 예민하게 받아들이는 여자분도요 둘이 그냥 끝내요 [SEP],istj
아무것도 하기 싫어집니다[SEP],istj
entj 아닌가요?[SEP],estj
차단해서 올 수가 없음[SEP],istj
친한 사람한테만 그래요 [SEP],intj
"네, 기본적으로 위계 중요시하긴 해요.[SEP]그렇다고 아랫사람에게 함부로 하진 않고요. ㅎㅎ[SEP]",estj
혹시 본인 스스로 '음 근데 나 좀 로봇 같긴 하다..'라고 느껴진 적이 있으실까요??[SEP] 혹시 있다면 언제 그렇게 느끼셨었나요?[SEP],infp
"ㅋㅋ 맞아요 저도 3년 만나고 있는데 뜬금없이 혼자 밥 안 먹고 있을까 봐 밥 시켜서 보내주거나, 집에 오면서 뭐 사오거나해요ㅋㅋ[SEP]잘때 건조하다 하니 가습기 배송시켜놓고, 먼지 알레르기 있어서 아침저녁으로 환기시키는데 추워지는 거 걱정하니 공기청정기 알아보고 있더라고요 [SEP]",infj
그럼요 눈에서 꿀이 뚝뚝 떨어지죠[SEP] 안심될 땐 눈물도 뚝뚝 흘리고요 [SEP],istj
"당연히 잘 맞지 않을까요?[SEP] 에스티제는 천성 리더 스타일인듯한데 교과와 무관한 썰 잘 푸는 사회 선생님 스타일이나 개량한복 입고 다니는 보수적인 국사 선생님 이미지 참고로 저희 부모님은 교사인데 잇츠제, istj에요[SEP]",istj
"estj, entj에게 듣는 칭찬이 가장 기분 좋은 것 같아요!![SEP] 일 처리 끝판왕들에게 듣는 느낌?ㅋㅋ[SEP]",istj
네..[SEP]저는 좋아하는 사람 연락도 한참 있다가 볼 때도 있어요 ㅋㅋ[SEP],istj
제가 estj 성향도 좀 있는데 일 욕심이 많거나 지금 집중해야 되는 것이 있는 상황 같아요.[SEP] 멀티케어가 안되고 뭔가 하나 트러블이 있으면 그걸 해결해야 나머지가 눈에 들어올 수 있거든요.[SEP],istj
상대에게 호감을 많이 느낄 때만..[SEP]없는 용기 쥐어짜내서 그런 짓을 합니다..[SEP],istj
오우 에스티제가 아니라고 했으면...[SEP],isfj
돈가스 좋아하시나요?[SEP],isfp
"제가 맘에 드는 상사, 후임들에겐 칭찬 안 아끼고 그게 아니라면은 할 이유가 없기에 안합니다.[SEP]istj 입장에서 맘에 드는 포인트가 있으신가 보군요.[SEP]",istj
정확하게 보시긴 하셨네요 ㅎ[SEP],istj
ㅇㅇ맞아요 연상이긴 한데 야!![SEP]하면 야?[SEP],intp
isfp요![SEP]저 estj 남 펴 이랑 잘 지내요 ㅎ[SEP],isfp
"좋아할 겁니다(에스티 제도 좋아하는 과정 하게),[SEP] 그리고 썸을 끝내는 돌직구 고백도 들어오겠죠.[SEP]",estj
자세히는 모르겠지만 뭔 느낌일지는 알겠네요.[SEP],intp
"estj 연인 단 한 번도 저런 식으로 말한 적이 없어요.[SEP]일하고 싶으면 해도 되고 하기 싫으면 하지 마라, 내가 아무리 후줄근하게 입고 다녀도 단 한 번도 옷 지적 안 했어요.[SEP]",intp
금요일이면 마음이 싱숭생숭하죠[SEP],infj
잇디 제인 제 남자친구는 멜로디 파입니다![SEP],enfj
헐...[SEP] 맙소사...[SEP],isfj
호감이 있으시다면 만남을 이어가시길 권합니다.[SEP] 에스티 제도 상대방이 호감이라는 확신이 있으면 바로 알아서 고백할 거예요.[SEP],estj
잘 맞는 분 만나서 좋아 보여요 [SEP] 꼭 팀원 되시길요~[SEP],estj
한 번은 더 봐야 알 수 있지 않을까요?ㅎㅎㅎ[SEP]아마 이미지를 눈에 새기는 듯...[SEP],intj
istj가 말 더 많던데요? [SEP] 기 빨렸음[SEP],estp
우리는 사회의 소금이자 빛이야[SEP] 사회화가 이미 되어있음[SEP],istj
오 estj 일 줄 알았는데 istj였군요!![SEP] 좀 더 연구해 봐야겠어요... ㅋㅋㅋ[SEP],istj
와~ 제가 쓴 듯 ㅋㅋㅋ 저도 그래요!![SEP],estj
infp 친구 두세 명 있는데 나름 잘 맞아요.[SEP] 이너프 피가 민감해하는 부분은 나름 공감해 주거나 모른 척해주면서 솔직하게 제 모습 보여주면 가까워지더라고요.[SEP],istj
100% 공감합니다![SEP] 오늘도 수고 많으셨습니다ㅎㅎ[SEP],istj
오 그런가요?[SEP] 최근 인구조사 보면 estj/istj가 하위권에 위치해 있더라고요ㅎㅎ[SEP],istj
맞아요 [SEP]제 남자친구도 istj인데 만났을 때랑 떨어져서 있을 때랑 너무 다른 것 같아요 .[SEP],esfj
아..[SEP] 좀 공감가요...![SEP],isfj
어떤 부분에서 가장 안 맞는다고 느끼셨어요?[SEP],enfp
스스로의 유형에 만족하시나요? )[SEP],infj
그냥 날 아는 사람에게 솔직해짐 +[SEP]어느 정돈 받아줄 거야 하는 그 마음 때문에 그런 거 아닌가 싶어요 ㅎㅎ[SEP],istj
"_STJ 성향이 반반이라면, 적당히 친절하고 적당히 과시하는 타입일 것 같아요![SEP]버릇없는 거 싫어해서 최대한 매너 있게 행동하려는 건 _STJ 공통사항인 거 같아요![SEP]",istj
1. 그분 시계가 빠르거나 님 시계가 느리거나 2. 45분까지이면 보통 40분까지 올리지 않나 하는 게 약간 estj들의 생각입니다 ㅋㅋ[SEP]파일 업로드는 하다가 오류 날 수도 있고 변수가 있는데 어찌 저리 시간을 딱 맞추나..[SEP],estj
처음엔 머뭇거리다가 직진하는 것 같아요 [SEP],istj
"상대방에 대해 파악하고 싶어서 질문을 많이 합니다![SEP] 요즘 읽는 책은 뭔지, 관심사는 뭔지, 취미는 뭔지 등등.[SEP]",estj
다른 좋아하는 사람이 생기면요.[SEP] 자연상태에서는 추억에 안 잠기고 일상을 지낼 정도까지만 노력하고 반년 정도 걸린 거 같아요.[SEP],istj
앜ㅋㅋ[SEP],intj
물건 핑계로 질문자님에게 연락 오기를 기다리는 거 아닐까요?[SEP],intp
너무 거리가 갑자기 좁혀지는 건 부담스러울 것 같아요.[SEP] 필요할 때나 업무 중일 때 적절한 도움 주시면 호감이 생길 것 같아요 [SEP],istj
상호보완관계 너무 좋죠![SEP]알고서 만난 건 아닌데 만나보니 estj더라고요ㅋㅋㅋ[SEP],infj
닉값...[SEP]농담입니다.[SEP],infj
실용적인 게 좋죠 ㅎㅎ[SEP]가방이 무난할 듯~[SEP],estj
친구가 성향을 속였을 수도 있습니다.[SEP] 추측 1: istj 성향을 뛰어넘는 계획 짜는 능력 추측 2: 평소에 계획 짜서 놀러 갈 때는 해주는 착한(?) 친구가 있으니 잠시 기능 off 추측 3: 그냥 귀찮아서![SEP],istj
어떤 직업을 가지고 싶습니까?[SEP],istj
화사에서 아줌마들이 남자 어쩌고 거리면서 자잘한 일 시켜대서 개 머라 하고 다님[SEP],estj
제가 아는 istj 친구들은..[SEP]귀여운 사람을 너무 좋아했어요 [SEP],infp
Estj 저는 되게 외강내유?[SEP] 외강 내 강도 맞긴 한데 ㅋㅋ 뭐라 하지[SEP],istp
istj 좋아요~[SEP] 에스티 제의 순한 버전이라고 해야 되나..[SEP],estj
이너프 피와 이티제는 파국이다 시작을 말아야 함[SEP],istj
"넘어져서 주문까지 했어야 했는데 아쉽 ,, [SEP]",esfp
"istj, estj 둘 다 같이 일해봤는데 전 좋았어요 꼼꼼하고 계획성 있게 미리 진행하니까 펑크날 일이 없어서요.[SEP]",istj
ㅋㅋ그냥 뭔가 공감돼서....[SEP]하이루 님은 나이가 어떻게 되세요 ㅎㅎㅎ[SEP],infj
본인이 더 편한 쪽으로 답하는 게 맞는 것 같아요 [SEP],intp
가지려고 전략 짜고 진격하죠[SEP],estj
"istj가 여자인 경우라 꽤 좋다고 생각합니다 [SEP] 실제로 가족 mbti가 istj인 사람이 있는데(남자분.. 저도 남자입니다), 잘 맞는 편인 거 같아요..[SEP]",isfj
저 같은 경우론 역으로 상대가 농담하는데도 농담인지 모르고 진지하게 받기까지 해서 갑분싸 만들어요 [SEP] 아아..[SEP],istj
ㅋ ㅋ 네 사실 괴롭히셔도 괴롭지도 않아요. [SEP]좋은 하루 보내세요.[SEP],entj
남자친구 estj이고 저희는 감정 배제하고 사실 갖고 말해요.[SEP] 그리고 남자친구분도 님이 잘못한 게 있다고 말하고 있는데 님도 그 부분을 잘 설명해야 할 거예요[SEP],istp
요즘 빠진 노래 can't buy love 요 ![SEP],istj
행동파 쭈니몬님..![SEP],isfj
축하드려요![SEP],intj
더 나가신 거 같은데 진짜 마음에 드시는 분이면 그 존재 자체를 인정하고 지켜주고 진심으로 응원하는 게 estj만의 사랑이라 생각합니다~[SEP],estj
체지방률 기준으로 15% 이상이면 다이어트 하라던데...[SEP],infp
죽창은 공평합니다[SEP],infp
이성적으로 호감이 있냐고 직접 물어보는 게 좋을 것 같아요 [SEP] 서로 안지 오래된 사이라면요 [SEP],istj
저는 배워야 해서 별로더라고요 ㅠ[SEP]알려주지 않아도 눈치껏 해야 하니..[SEP],isfp
절대 한적 없어요 [SEP],istj
하나사달라고 하시지[SEP],intp
완벽.[SEP] 완벽이라는 목표는 계속 변함.[SEP],intj
노래 들려주세요[SEP],istp
저요.....[SEP]istj 누가 단단하다 했나요 [SEP],istj
누가 그렇게 화나게 했어요 [SEP],infj
정말 좋은 글이네요 .. [SEP],enfj
여기선 담탱님 말에 동의 빵 차버리고 싶은 뒤태[SEP],enfj
저는 첨 듣는 말이에요...[SEP],istp
ㅋ 자체를 거의 안 쓰는데..[SEP] 사바사입니다[SEP],infj
(속마음..?)[SEP],intj
생각 비슷하네요 [SEP] 근데 혹시 애착 유형 회피형이신가요?[SEP],istp
헉 저만 비밀스럽게(?) 사용하는 .[SEP] 표현이라고 생각했는데 보편적인 요소가 있군요 ^^;;[SEP],enfp
치열하게 사는 거.[SEP]이거 유전자인 걸까요?[SEP],infj
네![SEP] 잘 만 진전되면 그린라이트 될 가능성 있다고 봐요![SEP],isfj
다음 주에 무게 올리면 또 조자질 텐데 유? ㅋㅋ[SEP],istp
정식 검사를 해보세요[SEP],intj
후..[SEP] 이제 그만 처맞겠다[SEP],estj
무슨 사연이 있으신지요.....[SEP]우리나라 사람들이 화를 안내는 편인지....[SEP],estj
"1, 3은 호감이랑 관계없는 것 같고 2, 4도 사실 좀 애매한 것 같아요 [SEP]",istj
사람한테 많이 데인 STJ가 그런 것 같습니다.[SEP] 적어도 제가 본 불건강한 STJ분들은 스스로가 동굴 속으로 들어가서 살더라고요.[SEP],istj
1등 남친이니 꽈~?[SEP],enfj
지각도 아닌데 지보다 늦게 오면 눈알 9바퀴 돌아감[SEP],istp
만만해서 그런 게 아니라 좋아서 그런 건데 이것만 봐도 둘이 성격 안 맞는 듯 ㅋㅋ[SEP],istj
"저 같은 경우는 선물은 크게 필요 없고 ""네가 선물이다 좋아하는 마음만 가지고 있어줘라"" 이런 주의[SEP]",estj
그냥 적극적으로 가는 게 답이에요 망설이다 소중한 사람 잃어요 [SEP],estj
오우 신기해 욥[SEP],estj
"너무 길어서 다 못 읽겠어요.[SEP] 근데 헤어지고 나서 연락 오는 건 미련, 심심풀이 땅콩, 몸종 그런 거 때문에 오더라고요.[SEP]",enfp
안녕하세요 infp와 결혼한 estj입니다[SEP] infp의 귀여움과 보호본능 자극 .[SEP],estj
저도 최근 계속 과제 준비에 너무 시달렸어요.[SEP] 아무쪼록 잘 마무리하시길 바랄게요![SEP],intj
축하드려요!![SEP],intj
굳이 그럴 필요가 없어서 친구라 해봐야 다 지 할 일 하는 애들이고 바쁘니까[SEP],estj
진짜 다 맞네[SEP]다 맞아요 [SEP],istj
글쎄요 관심은 나름 있는 것처럼 보입니다.[SEP] istj가 정말 사람마다 천지차이입니다.[SEP],istj
웬만하면 남들보단 잘하려고 합니다[SEP] 한계가 느껴지는 건 기본은 하려고 그러고요![SEP],intj
저도 도서관 데이트요!!!![SEP] 정말 공감해요 ㅠ후[SEP],infp
시기를 지켜볼 것 같습니다[SEP],estj
부럽네요 [SEP]그 마인드[SEP],isfp
"아르바이트해서 돈 100 벌 때 엄청 좋았는데, 취직해서 200 버니까 더 좋았고 400 버니까 더 좋았고 600벌 때는 더 좋았고 경험상 돈은 많으면 좋다는 결론.[SEP]",entj
파스 붙이고 얼른 주무세요!!![SEP],estp
평소에 상대방이 갖고 싶어 한 거나 내가 사기에는 그렇지만 남이 사주면 좋은 건 어떨까요 [SEP],infj
심심하면 직접 플레이를 하시지 왜 여기다 글을 쓰세요 ㅋㅋㅋ[SEP],intj
_ST_ 유형이네요 [SEP],isfj
기본이란 말에 동의해요.[SEP] 최소한 의식주가 될만한 돈은 있어야죠.[SEP],infj
안타깝네요 [SEP],intj
제 생각엔 그런 점을 다른 에스티 제분들이 부러워할 거 같진 않네요 [SEP],intj
그게 바로 짬이 인기라[SEP],isfj
"잡생각 없고, 아이디어는 있고, 잔머리 잘 굴립니다.[SEP]",estj
estj 남편사업해요.....ㅋㅋ..[SEP],intp
ㅎㅎㅎ 정말 분석 잘 하신 것 같아요~[SEP]istj 볼매...[SEP],estj
아뇨 관심 없으면 그렇구나~[SEP]하고 넘겨요 [SEP],istj
난 그냥 무시할 껌 해라 난 내길 간사인데 나랑은 또 반대 시네[SEP],estj
맞고 틀림의 문제인 것 같지는 않아서 어렵네요.[SEP] 남자들 대부분 여자친구가 있어도 야동 보는 건 맞지만 여친이야 그 심리를 모르니 이해 못 하고 서운해할 수도 있는 거고.[SEP],intp
그 사람 특징일 거 같아요 [SEP],intj
못 솔이었던 intj랑 300일 가까이 되었는데 초반에 진짜 똑같았어요 [SEP]저에 대해서 정말 아는 게 없더라고요!!![SEP],enfj
남자친구가 잇 이제라니 우리 큰언니 istj 날 말로 매일 때리는데 ㅋㅋ[SEP],isfp
저희 회사 트럭 기사님 중 한 분이 istj로 추정되는데 저랑 일머리 콤비는 잘 맞아요 [SEP] 간섭 오지게 심하긴 해요 [SEP],estj
확실한 거 아니면 안 들어가요 [SEP] 내용만 들어보면 좀 개베이비 같은데요 [SEP],estj
사실혼 관계 아닌가요 [SEP]10년 정도면..[SEP],estj
estj 머시 쒀~~~오늘도 수고하셨습니다!![SEP],infj
한 분이 떠나가셨군요...[SEP],estp
열등 Fi 발현돼서 후회 중이신가(?)[SEP],entp
심심했던 거 같은데...[SEP],entj
오 신기해요 답답한 건 없으신지 무슨 이유로 싸우시는지 궁금하네요 [SEP],intp
.......................(숨참)[SEP],infj
네 많이 해요 합리적으로 위로해 주면 잘 빠져나와요~[SEP],istj
실용적인 거 좋하더라구요.[SEP]실생활에 쓸 수 있는 걸로 생각해 보세요~[SEP],isfj
제가 호감이 더 크면 계속 선 연락해 봅니다[SEP] 그런데 반응이 미적지근하거나 답변에 대답만 하는 형태라면 더 이상 관계를 진전시킬 의향이 없어 보이는 것으로 받아들인 후 정리합니다[SEP],istj
여자지만 저도 2번이 좋아요 [SEP],istj
저도.. 폭락성을 드러낸 적이 없어요ㅜ[SEP],istj
이야...[SEP]부럽네요 ㅎㅎㅎ[SEP],entj
왜 이래요;[SEP],istj
잇디 제가 지독한 얼마라..[SEP]제 친구가 잇티젠데 자긴 성격이 별로여도 무조건 잘생긴 애가 더 낫다고 그러더라고요..[SEP],estp
Entp 아니에요?[SEP],intp
그렇군...[SEP] 가난한 집안인가 보네...[SEP],enfj
나랑은 하잖아 돌직구 ㅋㅋ 엔 팁 답네요 [SEP],estp
저는 과거엔 차단=연 끝남이었는데 요즘은 그 후 상대방 쪽에서 연락이 온다면 나는 내지 못할 큰 용기 를 내준 상대방이 고마워서라도 연락에 반응해요 [SEP],istj
저도 봉사기관은 별로 신뢰가 안 가는데~ 하는 것 자체는 굉장히 좋다고 생각해요 [SEP] 글쓴이님은 사회에 정말 도움 되는 일을 하고 계신 것 같아요!![SEP],estj
현생 사느라 바쁠 거예요..[SEP],infp
어떤 유형이든 금사빠는 있을 거 같아요..[SEP]그 정도가 몇 퍼라고 쓰여있는데도 있던데..[SEP],isfj
그게 estj의 매력이죠 ㅋㅋㅋ[SEP] 정말 친절해요..[SEP],esfj
에겅 가슴이 아프네요 [SEP]예쁘다 하는 말이 진심이라 생각 않을 수도 있어요 [SEP],intj
아마 도와줄 듯..[SEP] 밤새워서라도 같이 도와주고 마무리해 줍니다.[SEP],isfp
f랑 t 비율 반반인가 봐요 [SEP],enfj
5번?...[SEP],intj
emtj의 어느 부분이 좋아하게 만들었나요 [SEP],esfj
평상시에 어떤 식으로 대화를 하셨는데요?[SEP],entj
사실 이티제는 서로 궁금한 것 만 물어보는 사이였어서 간단하게 보면 먼저 고백하는 사람이 승리?[SEP]하던데요?[SEP],estp
고백하는 건 버겁지 않으신 건가요?[SEP],istj
"경험상, 저는 카톡을 보려고 폰을 꺼냈을 뿐인데, 황급히 담배를 끄고 자리를 뜨던 사람도 있었죠... (([SEP]",infj
